UMAP1	UMAP2	cCRE_type	chrom	start	end	rDHS	length
5.1642284	6.7334027	dELS	chr1	11670707	11671035	EH38E2786431	328
5.360804	6.5628114	dELS	chr1	11671071	11671240	EH38E2786432	169
5.669993	6.558303	dELS	chr1	11671309	11671500	EH38E2786433	191
5.7735434	6.5194807	dELS	chr1	11671501	11671837	EH38E2786434	336
5.9881353	6.5503683	dELS	chr1	11671887	11672039	EH38E1318992	152
9.150689	2.579248	PLS	chr1	11680865	11681067	EH38E2786445	202
3.8960311	3.5600681	dELS	chr1	11707278	11707545	EH38E2786480	267
3.3757982	4.9652243	dELS	chr1	11707749	11708089	EH38E1319034	340
7.4026117	4.829209	dELS	chr1	11729711	11730058	EH38E2786499	347
5.884076	2.067137	dELS	chr1	11731743	11732090	EH38E2786500	347
3.282348	0.021354847	PLS	chr1	11735834	11736183	EH38E2786506	349
2.0416434	2.0777853	PLS	chr1	11736190	11736464	EH38E3954583	274
1.3860265	6.3632503	dELS	chr1	11738802	11739150	EH38E2786512	348
1.3823897	6.102141	dELS	chr1	11740511	11740789	EH38E1319065	278
0.85305136	5.6779127	dELS	chr1	11740845	11741195	EH38E1319066	350
-1.0442208	5.4663706	dELS	chr1	11752376	11752718	EH38E2786530	342
-0.99529976	5.571437	dELS	chr1	11752789	11752950	EH38E2786531	161
2.5084586	0.7882714	PLS	chr1	11762002	11762340	EH38E2786537	338
8.294504	5.695366	dELS	chr1	11785106	11785451	EH38E3954605	345
8.354374	6.180025	dELS	chr1	11785543	11785893	EH38E3954606	350
8.702064	6.738617	dELS	chr1	11786114	11786392	EH38E2786559	278
8.923633	6.8710284	dELS	chr1	11786408	11786606	EH38E2786560	198
9.033038	6.9064536	dELS	chr1	11786670	11786861	EH38E1319089	191
9.200683	6.93952	dELS	chr1	11787337	11787529	EH38E2786562	192
9.195006	6.957535	dELS	chr1	11787532	11787858	EH38E2786563	326
9.159214	6.987205	dELS	chr1	11787892	11788099	EH38E3954607	207
12.494821	6.4257584	dELS	chr1	11790499	11790791	EH38E2786572	292
12.451771	6.4676185	dELS	chr1	11790851	11791200	EH38E2786573	349
12.142462	6.1604753	dELS	chr1	11791232	11791580	EH38E2786574	348
11.945614	6.180709	dELS	chr1	11792100	11792292	EH38E2786576	192
11.919054	6.039971	dELS	chr1	11792528	11792789	EH38E1319103	261
12.027343	6.0987206	dELS	chr1	11792840	11793011	EH38E2786577	171
10.337454	5.837323	PLS	chr1	11796239	11796463	EH38E2786581	224
10.359312	6.0992546	PLS	chr1	11796470	11796817	EH38E2786582	347
9.36496	6.4674845	dELS	chr1	11798435	11798766	EH38E2786585	331
9.77707	6.855562	dELS	chr1	11799388	11799552	EH38E2786587	164
10.380439	6.0845056	dELS	chr1	11800786	11801134	EH38E2786589	348
10.125256	6.332815	dELS	chr1	11801155	11801452	EH38E2786590	297
9.152025	6.017579	PLS	chr1	11803027	11803375	EH38E2786595	348
9.374593	4.1395493	PLS	chr1	11805150	11805354	EH38E2786600	204
8.75977	2.7754092	PLS	chr1	11805489	11805695	EH38E1319122	206
5.3565865	-0.79464006	PLS	chr1	11805904	11806254	EH38E2786601	350
5.284335	-0.78439385	PLS	chr1	11805904	11806254	EH38E2786601	350
2.4595523	2.5905437	PLS	chr1	11806329	11806485	EH38E2786602	156
-1.3287314	7.3009543	dELS	chr1	11841313	11841663	EH38E1319148	350
3.5944996	1.1426889	dELS	chr1	11880833	11880986	EH38E1319184	153
4.329696	1.7537361	dELS	chr1	11881081	11881428	EH38E1319185	347
5.2721314	4.796576	dELS	chr1	11881833	11882080	EH38E2786660	247
5.229421	5.0706053	dELS	chr1	11882088	11882262	EH38E2786661	174
4.840339	1.8290222	dELS	chr1	11882880	11883206	EH38E2786663	326
4.226233	2.7149508	dELS	chr1	11883215	11883478	EH38E1319188	263
7.1663866	-0.4074655	PLS	chr1	11926347	11926697	EH38E1319233	350
8.829301	5.443507	dELS	chr1	11929851	11930200	EH38E1319237	349
9.3579445	6.415416	dELS	chr1	11930385	11930562	EH38E2786711	177
3.5400817	-0.25948352	PLS	chr1	11934459	11934808	EH38E2786714	349
-1.5825977	5.572802	dELS	chr1	11939064	11939400	EH38E3954670	336
-1.7465603	6.433727	dELS	chr1	11973199	11973542	EH38E2786736	343
1.4424425	3.6846273	PLS	chr1	11979894	11980047	EH38E2786744	153
1.3305126	3.9965422	PLS	chr1	11980081	11980431	EH38E1319274	350
1.3446382	3.9802809	PLS	chr1	11980081	11980431	EH38E1319274	350
-0.58591694	5.858885	dELS	chr1	11983462	11983804	EH38E2786748	342
-1.6428126	5.731172	dELS	chr1	11984178	11984466	EH38E1319281	288
-1.8620821	7.348992	dELS	chr1	12001622	12001923	EH38E2786760	301
-2.1568377	6.8495765	dELS	chr1	12004409	12004689	EH38E1319299	280
-2.1579976	6.521007	dELS	chr1	12005509	12005859	EH38E1319301	350
-2.1951327	6.5530095	dELS	chr1	12005947	12006132	EH38E3954689	185
-2.1363752	6.3468657	dELS	chr1	12006511	12006685	EH38E3954690	174
-2.1903672	6.5529437	dELS	chr1	12006733	12006917	EH38E3954691	184
1.4303834	6.454067	dELS	chr1	12014064	12014403	EH38E2786777	339
1.697473	6.3742223	dELS	chr1	12014496	12014671	EH38E1319312	175
1.9457386	6.3453207	dELS	chr1	12014705	12015050	EH38E1319313	345
2.6943998	5.802839	dELS	chr1	12015093	12015255	EH38E1319314	162
3.5935686	-0.047575876	PLS	chr1	12019186	12019536	EH38E2786780	350
4.1602917	1.4535612	dELS	chr1	12052009	12052357	EH38E1319347	348
2.1482203	0.6554985	PLS	chr1	12063128	12063448	EH38E2786827	320
0.52682775	6.8723254	dELS	chr1	12075333	12075570	EH38E1319372	237
0.55179065	6.6341248	dELS	chr1	12075715	12076065	EH38E2786841	350
7.815041	4.638074	dELS	chr1	12161654	12161806	EH38E2786926	152
7.329937	2.4538732	dELS	chr1	12161813	12162160	EH38E2786927	347
2.892867	0.37819415	PLS	chr1	12166803	12167132	EH38E2786939	329
2.8438528	0.44687018	PLS	chr1	12166803	12167132	EH38E2786939	329
-1.8618923	5.9675364	dELS	chr1	12174910	12175078	EH38E2786954	168
-1.5770663	5.8339067	dELS	chr1	12175080	12175429	EH38E2786955	349
-1.6238695	5.7613554	dELS	chr1	12175559	12175719	EH38E2786956	160
-1.575999	5.6335845	dELS	chr1	12195504	12195739	EH38E2786995	235
3.446608	1.7824043	dELS	chr1	12218281	12218485	EH38E2787030	204
1.5508722	1.8753899	dELS	chr1	12218534	12218878	EH38E2787031	344
1.5397985	3.1296463	dELS	chr1	12218878	12219067	EH38E2787032	189
2.1734414	0.395943	PLS	chr1	12229817	12230166	EH38E2787036	349
-1.7457645	7.332992	dELS	chr1	12406327	12406676	EH38E1319670	349
-1.3008269	7.039055	dELS	chr1	12407389	12407716	EH38E2787115	327
-1.4738606	6.91751	dELS	chr1	12407924	12408227	EH38E2787116	303
-0.91278255	7.1296606	dELS	chr1	12408652	12408917	EH38E2787117	265
-0.9036903	6.752948	dELS	chr1	12409676	12410004	EH38E2787118	328
-1.5590081	7.1139812	dELS	chr1	12428380	12428653	EH38E3954804	273
1.0992638	6.1626225	dELS	chr1	12433548	12433857	EH38E2787132	309
0.84452397	5.8176537	dELS	chr1	12433861	12434094	EH38E3954805	233
-0.012737889	5.922739	dELS	chr1	12434221	12434565	EH38E2787133	344
-1.7156863	6.67617	dELS	chr1	12435667	12436015	EH38E2787135	348
-1.8413535	6.5921636	dELS	chr1	12436062	12436289	EH38E2787136	227
-2.050223	6.705713	dELS	chr1	12436308	12436621	EH38E1319704	313
-2.0714052	7.158483	dELS	chr1	12437008	12437311	EH38E1319705	303
-1.535515	7.069228	dELS	chr1	12437523	12437693	EH38E1319706	170
-1.4674624	7.0669403	dELS	chr1	12437721	12437929	EH38E1319707	208
-1.3262817	6.9741554	dELS	chr1	12438480	12438818	EH38E1319709	338
-2.022093	7.0983057	dELS	chr1	12445347	12445673	EH38E1319718	326
1.7984864	6.823746	dELS	chr1	12447898	12448244	EH38E2787142	346
1.4801017	6.5340824	dELS	chr1	12448367	12448599	EH38E2787143	232
1.0167391	5.9041843	dELS	chr1	12448813	12449163	EH38E2787144	350
0.5207467	5.6283717	dELS	chr1	12449290	12449462	EH38E1319724	172
0.045404498	5.934392	dELS	chr1	12449475	12449821	EH38E2787145	346
-2.0846345	7.1819053	dELS	chr1	12451309	12451606	EH38E1319729	297
-0.802428	7.145488	dELS	chr1	12453361	12453696	EH38E2787148	335
-0.83551246	6.896321	dELS	chr1	12453742	12453908	EH38E2787149	166
-0.71488047	6.834224	dELS	chr1	12454045	12454218	EH38E2787150	173
-1.0093073	6.975068	dELS	chr1	12454240	12454421	EH38E2787151	181
-1.0212219	6.8037047	dELS	chr1	12454509	12454660	EH38E2787152	151
-1.874059	7.5402822	dELS	chr1	12454790	12455127	EH38E2787153	337
-1.420162	7.12435	dELS	chr1	12460880	12461088	EH38E2787158	208
-1.4349279	7.0491056	dELS	chr1	12461198	12461536	EH38E1319743	338
-1.832577	7.0230117	dELS	chr1	12462497	12462702	EH38E2787160	205
-1.4413191	6.94535	dELS	chr1	12462704	12462863	EH38E1319746	159
-0.69221926	7.151503	dELS	chr1	12466910	12467084	EH38E2787167	174
-1.016183	6.9046693	dELS	chr1	12467269	12467459	EH38E2787168	190
1.4617712	6.8899245	dELS	chr1	12472181	12472478	EH38E2787172	297
1.3425331	6.6740046	dELS	chr1	12472517	12472802	EH38E1319759	285
1.5109986	6.3005114	dELS	chr1	12472823	12473172	EH38E2787173	349
1.070477	5.9017305	dELS	chr1	12473254	12473603	EH38E2787174	349
0.32092676	5.868048	dELS	chr1	12473660	12473828	EH38E3954811	168
-0.49774095	6.316607	dELS	chr1	12473920	12474261	EH38E1319763	341
0.16667065	6.8718166	dELS	chr1	12475090	12475438	EH38E2787175	348
0.905679	6.9176416	dELS	chr1	12475575	12475907	EH38E2787176	332
1.3120936	6.9082303	dELS	chr1	12476065	12476402	EH38E1319767	337
2.3098443	6.507527	dELS	chr1	12477450	12477620	EH38E2787177	170
2.0220563	6.0155444	dELS	chr1	12477810	12478160	EH38E3954813	350
1.4374259	5.4399443	dELS	chr1	12478217	12478562	EH38E2787178	345
0.6165864	5.454294	dELS	chr1	12478608	12478861	EH38E2787179	253
-1.5349678	6.3117256	dELS	chr1	12479119	12479382	EH38E2787180	263
-1.321559	6.7672415	dELS	chr1	12480756	12481106	EH38E1319775	350
-1.133804	6.6422887	dELS	chr1	12481108	12481284	EH38E2787182	176
-1.5140747	6.916355	dELS	chr1	12481662	12481961	EH38E2787183	299
-1.5127193	6.8727093	dELS	chr1	12481976	12482323	EH38E2787184	347
1.3733371	6.6780524	dELS	chr1	12495740	12496031	EH38E2787198	291
1.0469192	6.078999	dELS	chr1	12496381	12496546	EH38E2787199	165
0.7748704	5.854713	dELS	chr1	12496548	12496751	EH38E2787200	203
0.451287	5.5653462	dELS	chr1	12496794	12496968	EH38E2787201	174
-0.24204397	5.9479575	dELS	chr1	12496988	12497283	EH38E2787202	295
-1.4393024	6.2010856	dELS	chr1	12497403	12497676	EH38E2787203	273
-2.0043275	6.856476	dELS	chr1	12510264	12510576	EH38E1319811	312
-2.1237726	6.801975	dELS	chr1	12510710	12511060	EH38E1319812	350
-1.2102085	6.3815527	dELS	chr1	12512071	12512406	EH38E2787220	335
6.8911366	5.7063	dELS	chr1	12528344	12528689	EH38E2787233	345
6.51563	5.072092	dELS	chr1	12528757	12529012	EH38E3954822	255
5.593954	3.9394133	dELS	chr1	12529067	12529367	EH38E1319831	300
6.276325	0.617285	dELS	chr1	12529395	12529743	EH38E2787235	348
-1.6822249	6.797152	dELS	chr1	12531458	12531649	EH38E2787236	191
0.48739862	6.289681	dELS	chr1	12537327	12537593	EH38E2787240	266
4.6332746	5.9889803	dELS	chr1	12541253	12541506	EH38E3954829	253
4.7440658	5.889613	dELS	chr1	12541576	12541926	EH38E2787247	350
4.5660768	5.6632013	dELS	chr1	12542000	12542219	EH38E2787248	219
3.40066	6.175814	dELS	chr1	12542400	12542564	EH38E1319845	164
7.398093	4.7823296	dELS	chr1	12549092	12549424	EH38E2787258	332
7.689894	4.870508	dELS	chr1	12549570	12549845	EH38E2787259	275
7.3685613	5.386404	dELS	chr1	12549867	12550212	EH38E2787260	345
12.189603	6.7074013	dELS	chr1	12588241	12588587	EH38E2787299	346
12.1428385	6.603654	dELS	chr1	12591300	12591649	EH38E2787301	349
12.193742	6.717217	dELS	chr1	12601285	12601579	EH38E0070245	294
12.307242	6.5440717	dELS	chr1	12601970	12602304	EH38E2787321	334
12.2926035	6.5658846	dELS	chr1	12603773	12604036	EH38E2787323	263
11.721247	6.4286423	dELS	chr1	12604175	12604331	EH38E2787324	156
11.573612	6.728538	dELS	chr1	12604343	12604690	EH38E1319910	347
12.026233	6.0459685	dELS	chr1	12614837	12615011	EH38E2787333	174
11.272719	5.935683	dELS	chr1	12615201	12615508	EH38E3954855	307
10.425857	5.9499664	dELS	chr1	12615582	12615929	EH38E2787335	347
9.67844	5.783423	dELS	chr1	12616019	12616354	EH38E2787336	335
7.1941357	5.503602	PLS	chr1	12618008	12618194	EH38E3954857	186
7.0428777	5.2891254	PLS	chr1	12618229	12618569	EH38E1319933	340
5.100072	5.6335516	PLS	chr1	12618996	12619345	EH38E2787341	349
11.219895	5.4382076	dELS	chr1	12656209	12656373	EH38E2787367	164
11.1376705	5.463389	dELS	chr1	12656450	12656625	EH38E2787368	175
9.096269	1.9994255	dELS	chr1	12657311	12657479	EH38E2787369	168
8.392366	0.60231113	dELS	chr1	12657556	12657903	EH38E2787370	347
6.484705	2.76096	dELS	chr1	12810699	12810872	EH38E2787414	173
5.9758735	1.9315882	dELS	chr1	12810888	12811204	EH38E2787415	316
3.6729462	-0.6461937	PLS	chr1	13749126	13749475	EH38E3955015	349
5.371049	1.8040441	dELS	chr1	14422208	14422476	EH38E2787853	268
6.6990666	3.6609938	dELS	chr1	14435337	14435528	EH38E2787855	191
6.886614	4.522114	dELS	chr1	14435558	14435900	EH38E2787856	342
6.8110147	4.7685213	dELS	chr1	14436242	14436411	EH38E1320641	169
6.3119564	2.9069912	dELS	chr1	14436631	14436981	EH38E3955186	350
5.1593785	1.6237646	dELS	chr1	14437010	14437348	EH38E2787857	338
4.309395	2.9090133	dELS	chr1	14437364	14437570	EH38E2787858	206
4.3277597	3.8975928	dELS	chr1	14437574	14437924	EH38E1320644	350
7.5766773	-0.039969273	PLS	chr1	14777636	14777970	EH38E2788016	334
5.415299	5.063009	dELS	chr1	14780007	14780224	EH38E2788020	217
5.5289316	5.2891283	dELS	chr1	14780338	14780688	EH38E1320907	350
7.5558414	4.0254145	dELS	chr1	14782874	14783068	EH38E2788021	194
7.6859555	3.9350693	dELS	chr1	14783192	14783529	EH38E2788022	337
7.2273717	3.1741147	dELS	chr1	14783591	14783895	EH38E2788023	304
4.1535397	4.8193803	dELS	chr1	14784060	14784405	EH38E2788024	345
1.0936478	5.773342	dELS	chr1	14784744	14785016	EH38E1320911	272
0.8551048	5.825898	dELS	chr1	14785216	14785517	EH38E2788025	301
6.0034194	2.3305838	dELS	chr1	14881991	14882341	EH38E1320975	350
3.2285142	0.47711223	PLS	chr1	14923955	14924304	EH38E2788101	349
-1.2010657	5.4618807	dELS	chr1	14933869	14934050	EH38E2788117	181
-2.1026452	6.9546146	dELS	chr1	14940016	14940305	EH38E1321042	289
-1.4886038	6.369353	dELS	chr1	14996166	14996515	EH38E2788176	349
-1.4385269	5.963669	dELS	chr1	14996711	14996956	EH38E1321101	245
3.9468427	1.8895556	PLS	chr1	15152419	15152768	EH38E2788302	349
3.9294605	1.8991296	PLS	chr1	15152419	15152768	EH38E2788302	349
3.498195	5.057653	PLS	chr1	15153496	15153846	EH38E1321222	350
3.5640998	5.0835643	PLS	chr1	15153496	15153846	EH38E1321222	350
0.51493114	6.22769	dELS	chr1	15290384	15290729	EH38E2788448	345
6.5613832	0.697866	dELS	chr1	15323050	15323349	EH38E2788465	299
6.0304627	2.8122554	dELS	chr1	15346007	15346164	EH38E2788489	157
4.7166653	3.3237407	dELS	chr1	15346396	15346723	EH38E1321429	327
4.3064737	3.9060602	dELS	chr1	15346767	15346917	EH38E2788490	150
3.903211	0.6578845	PLS	chr1	15409347	15409697	EH38E2788547	350
2.5386581	-0.055773683	PLS	chr1	15409739	15409989	EH38E2788548	250
-1.14988	5.2779818	dELS	chr1	15416047	15416281	EH38E2788562	234
-1.2069144	5.278183	dELS	chr1	15416290	15416476	EH38E2788563	186
-1.2387241	5.3425007	dELS	chr1	15416599	15416818	EH38E2788564	219
-1.6748623	6.475773	dELS	chr1	15423286	15423618	EH38E2788574	332
-1.7514478	6.066271	dELS	chr1	15424212	15424478	EH38E2788576	266
11.001396	6.407204	dELS	chr1	15515068	15515273	EH38E1321610	205
8.830491	1.4293008	PLS	chr1	15524041	15524271	EH38E2788677	230
8.226184	0.5823572	PLS	chr1	15524316	15524636	EH38E2788678	320
3.0087578	-0.18093358	PLS	chr1	15526543	15526893	EH38E2788685	350
-1.8487664	6.4708004	dELS	chr1	15544097	15544384	EH38E1321637	287
5.537516	1.4140309	PLS	chr1	15603475	15603816	EH38E2788726	341
2.4200513	0.26729593	PLS	chr1	15617246	15617596	EH38E2788735	350
-1.116691	5.3271937	dELS	chr1	15620167	15620517	EH38E1321692	350
-1.2990572	5.4299793	dELS	chr1	15622828	15623054	EH38E2788739	226
-1.5600606	6.5641356	dELS	chr1	15627575	15627921	EH38E2788747	346
-1.6311194	6.686429	dELS	chr1	15628037	15628385	EH38E1321712	348
2.6265981	0.2662624	PLS	chr1	15684167	15684514	EH38E2788781	347
-0.16701828	6.124258	dELS	chr1	15692373	15692639	EH38E2788791	266
6.6147265	2.3295863	dELS	chr1	15794722	15795072	EH38E3955596	350
5.5042763	1.4568273	dELS	chr1	15795136	15795476	EH38E1321871	340
3.8440535	1.8270199	dELS	chr1	15795499	15795789	EH38E3955597	290
3.457122	4.9850554	dELS	chr1	15796470	15796693	EH38E3955599	223
8.739331	5.139986	dELS	chr1	15831962	15832263	EH38E2788940	301
8.263463	5.9221153	dELS	chr1	15832493	15832742	EH38E2788941	249
7.3645306	6.2713523	dELS	chr1	15833071	15833343	EH38E2788943	272
7.6425395	6.288809	dELS	chr1	15833346	15833649	EH38E2788944	303
7.3268566	5.7650294	dELS	chr1	15834339	15834689	EH38E1321910	350
6.984252	5.721412	dELS	chr1	15834823	15835159	EH38E2788946	336
5.429435	5.073329	dELS	chr1	15835400	15835554	EH38E1321912	154
3.2423236	4.2948647	dELS	chr1	15835799	15836148	EH38E2788947	349
2.6832826	3.80386	dELS	chr1	15836238	15836389	EH38E2788948	151
1.6771449	5.8771853	dELS	chr1	15836786	15836941	EH38E2788950	155
5.584831	-0.51199704	PLS	chr1	15847468	15847818	EH38E2788960	350
2.0233665	3.0187833	PLS	chr1	15848140	15848351	EH38E2788961	211
0.9372106	5.517587	dELS	chr1	15850014	15850324	EH38E1321935	310
0.41118956	5.3604608	dELS	chr1	15850482	15850755	EH38E2788966	273
-1.1429499	5.517928	dELS	chr1	15851282	15851607	EH38E2788968	325
-1.5416987	5.9320574	dELS	chr1	15856918	15857265	EH38E2788972	347
1.7555444	6.325271	dELS	chr1	15885723	15886049	EH38E2788989	326
1.2388302	5.6040835	dELS	chr1	15886283	15886633	EH38E2788990	350
-2.0490508	6.953118	dELS	chr1	15893255	15893578	EH38E2788997	323
-2.113495	7.1923437	dELS	chr1	15897826	15898137	EH38E2789003	311
5.932389	6.7746534	dELS	chr1	15948962	15949118	EH38E1322008	156
6.0720305	6.7344365	dELS	chr1	15949127	15949463	EH38E1322009	336
6.008292	6.7495246	dELS	chr1	15949610	15949958	EH38E2789049	348
6.0119195	6.710424	dELS	chr1	15949974	15950189	EH38E2789050	215
6.707124	6.7850323	dELS	chr1	15950817	15951167	EH38E2789052	350
6.7259583	6.728054	dELS	chr1	15951315	15951575	EH38E2789053	260
6.7080517	6.6019177	dELS	chr1	15951719	15952060	EH38E1322016	341
6.644168	6.0708356	dELS	chr1	15952301	15952511	EH38E1322017	210
6.5794606	6.079217	dELS	chr1	15952520	15952687	EH38E2789054	167
6.5290484	6.066384	dELS	chr1	15952771	15953119	EH38E2789055	348
5.9295974	6.5937014	dELS	chr1	15953340	15953580	EH38E2789056	240
6.001604	6.623666	dELS	chr1	15953638	15953936	EH38E1322021	298
6.2175565	6.6407003	dELS	chr1	15953966	15954185	EH38E1322022	219
6.6886907	6.8543043	dELS	chr1	15956275	15956519	EH38E1322024	244
8.210622	0.30304646	PLS	chr1	15975870	15976220	EH38E2789078	350
7.7955813	4.9352274	dELS	chr1	16010127	16010440	EH38E1322066	313
6.9397635	3.6267238	dELS	chr1	16012348	16012674	EH38E2789106	326
6.394845	2.8727238	dELS	chr1	16012698	16012925	EH38E2789107	227
4.8482833	1.3949941	dELS	chr1	16012951	16013251	EH38E1322071	300
3.7784395	2.3321812	dELS	chr1	16013272	16013496	EH38E2789108	224
3.487731	3.5594792	dELS	chr1	16013578	16013811	EH38E2789109	233
2.8745959	5.11916	dELS	chr1	16013924	16014088	EH38E2789110	164
2.63938	5.2248216	dELS	chr1	16014119	16014312	EH38E1322074	193
2.726842	5.230167	dELS	chr1	16014355	16014574	EH38E1322075	219
2.6309001	5.0246916	dELS	chr1	16014726	16014971	EH38E2789111	245
2.595382	5.0693197	dELS	chr1	16014982	16015219	EH38E2789112	237
3.4070215	1.4565085	PLS	chr1	16048488	16048830	EH38E2789161	342
3.452441	2.2177694	PLS	chr1	16048855	16049037	EH38E2789162	182
0.8049099	5.0639186	dELS	chr1	16052843	16052996	EH38E2789166	153
2.1556427	5.115153	dELS	chr1	16054101	16054451	EH38E1322107	350
1.1733965	5.178532	dELS	chr1	16054547	16054803	EH38E3955689	256
2.3491883	5.160429	dELS	chr1	16055640	16055978	EH38E2789167	338
-0.20193742	4.977464	dELS	chr1	16056104	16056450	EH38E2789168	346
7.3179297	2.6300554	PLS	chr1	16073469	16073806	EH38E2789195	337
6.998409	1.8512838	dELS	chr1	16140878	16141221	EH38E1322192	343
9.864532	4.6272163	dELS	chr1	16141284	16141515	EH38E2789283	231
7.1237736	4.2692847	dELS	chr1	16143563	16143782	EH38E2789286	219
6.761903	4.3525085	dELS	chr1	16143858	16144118	EH38E2789287	260
6.65791	4.772942	dELS	chr1	16144213	16144417	EH38E1322198	204
5.8825655	5.2320194	dELS	chr1	16144581	16144928	EH38E3955738	347
6.4284306	5.4764028	dELS	chr1	16145137	16145483	EH38E2789290	346
7.055012	4.1999264	dELS	chr1	16145592	16145938	EH38E2789291	346
6.852518	3.075017	dELS	chr1	16145963	16146294	EH38E2789292	331
6.4910097	1.1261955	dELS	chr1	16146312	16146660	EH38E2789293	348
4.382754	3.2544553	dELS	chr1	16146704	16146866	EH38E2789294	162
4.010804	3.8643377	dELS	chr1	16146877	16147180	EH38E1322206	303
4.098258	5.342076	dELS	chr1	16147377	16147571	EH38E2789295	194
7.822885	4.714292	dELS	chr1	16162173	16162348	EH38E2789323	175
7.9038835	4.7127	dELS	chr1	16162367	16162710	EH38E2789324	343
7.75343	5.259116	dELS	chr1	16162723	16163073	EH38E3955755	350
6.853486	5.479586	dELS	chr1	16164261	16164609	EH38E1322239	348
7.768918	2.1107543	dELS	chr1	16167387	16167679	EH38E2789326	292
7.069848	1.060125	dELS	chr1	16167744	16168093	EH38E2789327	349
7.479263	4.872144	dELS	chr1	16172001	16172162	EH38E2789333	161
7.4486313	4.688637	dELS	chr1	16172278	16172567	EH38E1322252	289
5.99522	2.4538753	dELS	chr1	16173166	16173474	EH38E2789334	308
4.6569314	3.0387373	dELS	chr1	16173546	16173894	EH38E2789335	348
9.876804	4.4206605	dELS	chr1	16205936	16206211	EH38E2789385	275
9.503083	4.6254005	dELS	chr1	16206253	16206424	EH38E2789386	171
8.549041	4.5994444	dELS	chr1	16206545	16206895	EH38E1322296	350
8.420075	3.4860284	dELS	chr1	16206903	16207167	EH38E2789387	264
4.138961	3.9391806	dELS	chr1	16207510	16207830	EH38E2789388	320
3.323746	4.8602557	dELS	chr1	16208373	16208723	EH38E2789390	350
7.806202	0.7995967	PLS	chr1	16217344	16217693	EH38E2789397	349
8.837029	4.464521	PLS	chr1	16237016	16237365	EH38E2789422	349
12.359552	7.2877665	dELS	chr1	16247049	16247311	EH38E1322338	262
12.3805275	7.4918427	dELS	chr1	16248704	16249052	EH38E1322342	348
6.7845216	-0.66284287	PLS	chr1	16352350	16352700	EH38E1322411	350
2.8867116	0.078275904	PLS	chr1	16366936	16367286	EH38E2789497	350
2.7059917	0.04177685	PLS	chr1	16440477	16440827	EH38E2789542	350
0.7945967	6.4227147	dELS	chr1	16442945	16443278	EH38E2789546	333
0.21040535	5.6525264	dELS	chr1	16444048	16444395	EH38E2789548	347
-1.4259852	5.5209546	dELS	chr1	16445064	16445411	EH38E2789550	347
5.555015	0.7963681	PLS	chr1	16499089	16499439	EH38E2789578	350
6.864427	-0.9285114	PLS	chr1	16514220	16514570	EH38E3955850	350
3.1312668	2.3102224	PLS	chr1	16514589	16514833	EH38E1322522	244
8.740807	4.224652	dELS	chr1	16545913	16546069	EH38E1322534	156
