chrom	start	end	rDHS	cCRE_type
chr1	9540811	9541149	EH38E2784734	pELS
chr1	9541183	9541533	EH38E3954035	pELS
chr1	9588503	9588853	EH38E2784774	pELS
chr1	9588930	9589086	EH38E2784775	PLS
chr1	9589099	9589401	EH38E2784776	pELS
chr1	9589548	9589759	EH38E2784777	pELS
chr1	9589821	9590085	EH38E3954045	pELS
chr1	9651625	9651965	EH38E2784859	PLS
chr1	9657321	9657670	EH38E2784870	dELS
chr1	9657698	9658042	EH38E2784871	dELS
chr1	9687129	9687343	EH38E2784895	pELS
chr1	9687360	9687706	EH38E2784896	PLS
chr1	9687863	9688189	EH38E2784897	pELS
chr1	9712875	9713039	EH38E2784919	dELS
chr1	9716944	9717243	EH38E2784926	dELS
chr1	9717335	9717590	EH38E2784927	dELS
chr1	9717658	9718008	EH38E3954077	dELS
chr1	9718014	9718171	EH38E3954078	dELS
chr1	9718710	9719052	EH38E2784931	dELS
chr1	9719113	9719462	EH38E2784932	dELS
chr1	9774753	9775077	EH38E2784991	dELS
chr1	9823920	9824270	EH38E2785044	PLS
chr1	9909225	9909566	EH38E2785151	pELS
chr1	9909585	9909771	EH38E2785152	pELS
chr1	9909807	9910003	EH38E2785153	pELS
chr1	9910327	9910675	EH38E2785154	PLS
chr1	9910826	9910982	EH38E3954127	pELS
chr1	9911003	9911216	EH38E2785156	pELS
chr1	9912326	9912559	EH38E1317608	dELS
chr1	9912698	9912900	EH38E2785158	dELS
chr1	9929005	9929178	EH38E2785164	dELS
chr1	9929444	9929792	EH38E2785165	dELS
chr1	9930003	9930321	EH38E2785166	dELS
chr1	9942422	9942648	EH38E2785168	pELS
chr1	9942725	9942983	EH38E2785169	PLS
chr1	9942985	9943155	EH38E2785170	PLS
chr1	9943188	9943529	EH38E1317631	PLS
chr1	9943635	9943798	EH38E1317632	pELS
chr1	9950354	9950702	EH38E2785178	dELS
chr1	10032382	10032646	EH38E3954152	pELS
chr1	10032657	10033007	EH38E2785217	PLS
chr1	10033214	10033460	EH38E2785218	PLS
chr1	10033484	10033695	EH38E1317682	pELS
chr1	10034488	10034837	EH38E2785219	pELS
chr1	10045613	10045768	EH38E3954155	dELS
chr1	10045936	10046269	EH38E1317690	dELS
chr1	10065304	10065651	EH38E2785245	dELS
chr1	10067064	10067402	EH38E2785247	dELS
chr1	10210271	10210621	EH38E1317823	PLS
chr1	10210812	10211138	EH38E2785323	PLS
chr1	10211228	10211387	EH38E2785324	pELS
chr1	10211400	10211748	EH38E2785325	PLS
chr1	10211905	10212245	EH38E2785326	pELS
chr1	10378461	10378799	EH38E2785390	dELS
chr1	10398419	10398575	EH38E2785404	pELS
chr1	10398746	10399096	EH38E1317949	PLS
chr1	10399211	10399559	EH38E2785405	pELS
chr1	10399641	10399989	EH38E2785406	pELS
chr1	10400082	10400363	EH38E2785407	pELS
chr1	10400537	10400885	EH38E2785408	pELS
chr1	10415191	10415392	EH38E2785412	dELS
chr1	10415393	10415641	EH38E2785413	dELS
chr1	10429827	10430177	EH38E1317977	PLS
chr1	10430244	10430532	EH38E2785431	PLS
chr1	10430574	10430856	EH38E2785432	PLS
chr1	10430991	10431324	EH38E1317980	PLS
chr1	10459171	10459519	EH38E2785447	pELS
chr1	10471839	10472014	EH38E3954219	pELS
chr1	10472059	10472223	EH38E2785451	pELS
chr1	10472253	10472409	EH38E2785452	PLS
chr1	10472477	10472827	EH38E1318009	PLS
chr1	10473253	10473567	EH38E1318010	pELS
chr1	10473573	10473740	EH38E1318011	pELS
chr1	10474141	10474399	EH38E2785453	pELS
chr1	10474480	10474724	EH38E3954221	pELS
chr1	10474737	10475087	EH38E3954222	PLS
chr1	10475126	10475297	EH38E1318014	pELS
chr1	10475299	10475454	EH38E3954223	pELS
chr1	10475584	10475908	EH38E2785455	pELS
chr1	10510904	10511253	EH38E1318043	dELS
chr1	10511274	10511428	EH38E1318044	dELS
chr1	10511641	10511914	EH38E2785480	dELS
chr1	10556400	10556610	EH38E1318100	dELS
chr1	11011745	11012058	EH38E2786046	pELS
chr1	11012332	11012491	EH38E3954337	PLS
chr1	11012493	11012761	EH38E2786048	PLS
chr1	11012850	11013199	EH38E2786049	pELS
chr1	11013203	11013393	EH38E2786050	pELS
chr1	11059118	11059353	EH38E3954362	pELS
chr1	11059578	11059902	EH38E1318587	pELS
chr1	11059955	11060305	EH38E2786082	PLS
chr1	11060308	11060521	EH38E2786083	pELS
chr1	11060578	11060918	EH38E1318590	pELS
chr1	11060971	11061255	EH38E1318591	pELS
chr1	11098660	11098947	EH38E1318612	pELS
chr1	11099083	11099283	EH38E1318613	pELS
chr1	11099314	11099620	EH38E2786100	PLS
chr1	11099703	11100052	EH38E2786101	PLS
chr1	11100130	11100334	EH38E2786102	pELS
chr1	11262542	11262888	EH38E2786176	PLS
chr1	11272669	11272870	EH38E2786180	pELS
chr1	11272885	11273234	EH38E2786181	PLS
chr1	11273367	11273545	EH38E1318745	PLS
chr1	11273594	11273768	EH38E2786182	PLS
chr1	11273876	11274050	EH38E1318746	pELS
chr1	11478668	11478983	EH38E2786306	pELS
chr1	11478986	11479334	EH38E2786307	PLS
chr1	11654062	11654299	EH38E3954546	PLS
chr1	11654370	11654571	EH38E2786413	PLS
chr1	11654641	11654989	EH38E2786414	PLS
chr1	11664032	11664380	EH38E2786425	PLS
chr1	11664553	11664895	EH38E2786426	pELS
chr1	11664976	11665139	EH38E3954555	pELS
chr1	11670707	11671035	EH38E2786431	dELS
chr1	11671071	11671240	EH38E2786432	dELS
chr1	11671309	11671500	EH38E2786433	dELS
chr1	11671501	11671837	EH38E2786434	dELS
chr1	11671887	11672039	EH38E1318992	dELS
chr1	11680442	11680618	EH38E2786443	pELS
chr1	11680654	11680850	EH38E2786444	pELS
chr1	11680865	11681067	EH38E2786445	PLS
chr1	11681221	11681571	EH38E2786446	pELS
chr1	11681572	11681753	EH38E2786447	pELS
chr1	11681831	11681985	EH38E2786448	pELS
chr1	11690246	11690415	EH38E3954561	pELS
chr1	11690428	11690614	EH38E3954562	pELS
chr1	11707278	11707545	EH38E2786480	dELS
chr1	11707749	11708089	EH38E1319034	dELS
chr1	11729711	11730058	EH38E2786499	dELS
chr1	11731743	11732090	EH38E2786500	dELS
chr1	11735834	11736183	EH38E2786506	PLS
chr1	11736190	11736464	EH38E3954583	PLS
chr1	11736535	11736885	EH38E2786508	pELS
chr1	11736888	11737157	EH38E2786509	pELS
chr1	11737307	11737655	EH38E1319059	pELS
chr1	11737778	11737933	EH38E2786510	pELS
chr1	11738802	11739150	EH38E2786512	dELS
chr1	11740511	11740789	EH38E1319065	dELS
chr1	11740845	11741195	EH38E1319066	dELS
chr1	11752376	11752718	EH38E2786530	dELS
chr1	11752789	11752950	EH38E2786531	dELS
chr1	11762002	11762340	EH38E2786537	PLS
chr1	11785106	11785451	EH38E3954605	dELS
chr1	11785543	11785893	EH38E3954606	dELS
chr1	11786114	11786392	EH38E2786559	dELS
chr1	11786408	11786606	EH38E2786560	dELS
chr1	11786670	11786861	EH38E1319089	dELS
chr1	11787337	11787529	EH38E2786562	dELS
chr1	11787532	11787858	EH38E2786563	dELS
chr1	11787892	11788099	EH38E3954607	dELS
chr1	11790499	11790791	EH38E2786572	dELS
chr1	11790851	11791200	EH38E2786573	dELS
chr1	11791232	11791580	EH38E2786574	dELS
chr1	11792100	11792292	EH38E2786576	dELS
chr1	11792528	11792789	EH38E1319103	dELS
chr1	11792840	11793011	EH38E2786577	dELS
chr1	11796239	11796463	EH38E2786581	PLS
chr1	11796470	11796817	EH38E2786582	PLS
chr1	11797524	11797735	EH38E2786583	pELS
chr1	11797755	11798097	EH38E2786584	pELS
chr1	11798435	11798766	EH38E2786585	dELS
chr1	11799388	11799552	EH38E2786587	dELS
chr1	11800786	11801134	EH38E2786589	dELS
chr1	11801155	11801452	EH38E2786590	dELS
chr1	11801595	11801797	EH38E2786591	pELS
chr1	11802246	11802481	EH38E2786592	pELS
chr1	11802508	11802684	EH38E2786593	pELS
chr1	11802716	11802895	EH38E2786594	pELS
chr1	11803027	11803375	EH38E2786595	PLS
chr1	11803624	11803973	EH38E2786596	pELS
chr1	11804034	11804190	EH38E2786597	pELS
chr1	11804413	11804737	EH38E2786598	pELS
chr1	11804817	11805094	EH38E2786599	pELS
chr1	11805150	11805354	EH38E2786600	PLS
chr1	11805489	11805695	EH38E1319122	PLS
chr1	11805904	11806254	EH38E2786601	PLS
chr1	11806329	11806485	EH38E2786602	PLS
chr1	11806596	11806890	EH38E2786603	pELS
chr1	11841313	11841663	EH38E1319148	dELS
chr1	11841723	11841950	EH38E2786624	pELS
chr1	11842218	11842568	EH38E1319150	pELS
chr1	11842738	11843061	EH38E1319151	pELS
chr1	11880833	11880986	EH38E1319184	dELS
chr1	11881081	11881428	EH38E1319185	dELS
chr1	11881833	11882080	EH38E2786660	dELS
chr1	11882088	11882262	EH38E2786661	dELS
chr1	11882880	11883206	EH38E2786663	dELS
chr1	11883215	11883478	EH38E1319188	dELS
chr1	11907395	11907662	EH38E1319205	pELS
chr1	11907781	11908027	EH38E3954652	pELS
chr1	11908031	11908254	EH38E3954653	pELS
chr1	11908391	11908740	EH38E1319208	pELS
chr1	11908836	11909070	EH38E2786685	pELS
chr1	11909199	11909403	EH38E3954654	pELS
chr1	11909532	11909882	EH38E2786687	pELS
chr1	11909949	11910151	EH38E1319211	pELS
chr1	11910648	11910992	EH38E2786688	pELS
chr1	11911125	11911325	EH38E1319213	pELS
chr1	11925972	11926199	EH38E2786706	pELS
chr1	11926347	11926697	EH38E1319233	PLS
chr1	11926700	11926858	EH38E2786707	pELS
chr1	11926889	11927239	EH38E2786708	pELS
chr1	11929851	11930200	EH38E1319237	dELS
chr1	11930385	11930562	EH38E2786711	dELS
chr1	11934240	11934443	EH38E2786713	pELS
chr1	11934459	11934808	EH38E2786714	PLS
chr1	11934880	11935046	EH38E2786715	pELS
chr1	11935144	11935301	EH38E3954666	pELS
chr1	11939064	11939400	EH38E3954670	dELS
chr1	11973199	11973542	EH38E2786736	dELS
chr1	11979556	11979775	EH38E2786743	pELS
chr1	11979894	11980047	EH38E2786744	PLS
chr1	11980081	11980431	EH38E1319274	PLS
chr1	11980645	11980809	EH38E2786745	pELS
chr1	11980820	11981104	EH38E2786746	pELS
chr1	11982082	11982269	EH38E1319279	pELS
chr1	11983462	11983804	EH38E2786748	dELS
chr1	11984178	11984466	EH38E1319281	dELS
chr1	12001622	12001923	EH38E2786760	dELS
chr1	12004409	12004689	EH38E1319299	dELS
chr1	12005509	12005859	EH38E1319301	dELS
chr1	12005947	12006132	EH38E3954689	dELS
chr1	12006511	12006685	EH38E3954690	dELS
chr1	12006733	12006917	EH38E3954691	dELS
chr1	12014064	12014403	EH38E2786777	dELS
chr1	12014496	12014671	EH38E1319312	dELS
chr1	12014705	12015050	EH38E1319313	dELS
chr1	12015093	12015255	EH38E1319314	dELS
chr1	12015258	12015460	EH38E3954695	pELS
chr1	12018678	12018850	EH38E2786779	pELS
chr1	12019016	12019166	EH38E3954696	pELS
chr1	12019186	12019536	EH38E2786780	PLS
chr1	12019707	12019901	EH38E3954697	pELS
chr1	12019926	12020148	EH38E3954698	pELS
chr1	12020148	12020496	EH38E2786782	pELS
chr1	12038132	12038384	EH38E3954705	pELS
chr1	12038423	12038765	EH38E2786798	pELS
chr1	12038790	12039139	EH38E1319332	pELS
chr1	12052009	12052357	EH38E1319347	dELS
chr1	12062940	12063105	EH38E3954716	pELS
chr1	12063128	12063448	EH38E2786827	PLS
chr1	12063496	12063689	EH38E2786828	pELS
chr1	12063719	12063969	EH38E2786829	pELS
chr1	12064251	12064462	EH38E2786830	pELS
chr1	12064521	12064774	EH38E2786831	pELS
chr1	12075333	12075570	EH38E1319372	dELS
chr1	12075715	12076065	EH38E2786841	dELS
chr1	12076421	12076771	EH38E2786842	pELS
chr1	12081801	12082039	EH38E1319384	pELS
chr1	12161654	12161806	EH38E2786926	dELS
chr1	12161813	12162160	EH38E2786927	dELS
chr1	12166803	12167132	EH38E2786939	PLS
chr1	12167182	12167334	EH38E3954761	pELS
chr1	12167368	12167533	EH38E2786941	pELS
chr1	12167625	12167964	EH38E1319459	pELS
chr1	12168151	12168400	EH38E1319460	pELS
chr1	12168534	12168826	EH38E2786942	pELS
chr1	12168827	12169174	EH38E2786943	pELS
chr1	12174910	12175078	EH38E2786954	dELS
chr1	12175080	12175429	EH38E2786955	dELS
chr1	12175559	12175719	EH38E2786956	dELS
chr1	12195504	12195739	EH38E2786995	dELS
chr1	12218281	12218485	EH38E2787030	dELS
chr1	12218534	12218878	EH38E2787031	dELS
chr1	12218878	12219067	EH38E2787032	dELS
chr1	12229615	12229769	EH38E3954775	pELS
chr1	12229817	12230166	EH38E2787036	PLS
chr1	12230703	12230929	EH38E2787038	pELS
chr1	12231045	12231395	EH38E2787039	pELS
chr1	12406327	12406676	EH38E1319670	dELS
chr1	12407389	12407716	EH38E2787115	dELS
chr1	12407924	12408227	EH38E2787116	dELS
chr1	12408652	12408917	EH38E2787117	dELS
chr1	12409676	12410004	EH38E2787118	dELS
chr1	12428380	12428653	EH38E3954804	dELS
chr1	12433548	12433857	EH38E2787132	dELS
chr1	12433861	12434094	EH38E3954805	dELS
chr1	12434221	12434565	EH38E2787133	dELS
chr1	12435667	12436015	EH38E2787135	dELS
chr1	12436062	12436289	EH38E2787136	dELS
chr1	12436308	12436621	EH38E1319704	dELS
chr1	12437008	12437311	EH38E1319705	dELS
chr1	12437523	12437693	EH38E1319706	dELS
chr1	12437721	12437929	EH38E1319707	dELS
chr1	12438480	12438818	EH38E1319709	dELS
chr1	12445347	12445673	EH38E1319718	dELS
chr1	12447898	12448244	EH38E2787142	dELS
chr1	12448367	12448599	EH38E2787143	dELS
chr1	12448813	12449163	EH38E2787144	dELS
chr1	12449290	12449462	EH38E1319724	dELS
chr1	12449475	12449821	EH38E2787145	dELS
chr1	12451309	12451606	EH38E1319729	dELS
chr1	12453361	12453696	EH38E2787148	dELS
chr1	12453742	12453908	EH38E2787149	dELS
chr1	12454045	12454218	EH38E2787150	dELS
chr1	12454240	12454421	EH38E2787151	dELS
chr1	12454509	12454660	EH38E2787152	dELS
chr1	12454790	12455127	EH38E2787153	dELS
chr1	12460880	12461088	EH38E2787158	dELS
chr1	12461198	12461536	EH38E1319743	dELS
chr1	12462497	12462702	EH38E2787160	dELS
chr1	12462704	12462863	EH38E1319746	dELS
chr1	12464055	12464396	EH38E2787161	pELS
chr1	12464640	12464969	EH38E2787162	pELS
chr1	12466601	12466904	EH38E2787166	pELS
chr1	12466910	12467084	EH38E2787167	dELS
chr1	12467269	12467459	EH38E2787168	dELS
chr1	12472181	12472478	EH38E2787172	dELS
chr1	12472517	12472802	EH38E1319759	dELS
chr1	12472823	12473172	EH38E2787173	dELS
chr1	12473254	12473603	EH38E2787174	dELS
chr1	12473660	12473828	EH38E3954811	dELS
chr1	12473920	12474261	EH38E1319763	dELS
chr1	12475090	12475438	EH38E2787175	dELS
chr1	12475575	12475907	EH38E2787176	dELS
chr1	12476065	12476402	EH38E1319767	dELS
chr1	12477450	12477620	EH38E2787177	dELS
chr1	12477810	12478160	EH38E3954813	dELS
chr1	12478217	12478562	EH38E2787178	dELS
chr1	12478608	12478861	EH38E2787179	dELS
chr1	12479119	12479382	EH38E2787180	dELS
chr1	12480756	12481106	EH38E1319775	dELS
chr1	12481108	12481284	EH38E2787182	dELS
chr1	12481662	12481961	EH38E2787183	dELS
chr1	12481976	12482323	EH38E2787184	dELS
chr1	12495740	12496031	EH38E2787198	dELS
chr1	12496381	12496546	EH38E2787199	dELS
chr1	12496548	12496751	EH38E2787200	dELS
chr1	12496794	12496968	EH38E2787201	dELS
chr1	12496988	12497283	EH38E2787202	dELS
chr1	12497403	12497676	EH38E2787203	dELS
chr1	12510264	12510576	EH38E1319811	dELS
chr1	12510710	12511060	EH38E1319812	dELS
chr1	12512071	12512406	EH38E2787220	dELS
chr1	12525389	12525736	EH38E2787229	pELS
chr1	12525770	12526075	EH38E2787230	pELS
chr1	12528344	12528689	EH38E2787233	dELS
chr1	12528757	12529012	EH38E3954822	dELS
chr1	12529067	12529367	EH38E1319831	dELS
chr1	12529395	12529743	EH38E2787235	dELS
chr1	12531458	12531649	EH38E2787236	dELS
chr1	12537327	12537593	EH38E2787240	dELS
chr1	12541253	12541506	EH38E3954829	dELS
chr1	12541576	12541926	EH38E2787247	dELS
chr1	12542000	12542219	EH38E2787248	dELS
chr1	12542400	12542564	EH38E1319845	dELS
chr1	12549092	12549424	EH38E2787258	dELS
chr1	12549570	12549845	EH38E2787259	dELS
chr1	12549867	12550212	EH38E2787260	dELS
chr1	12588241	12588587	EH38E2787299	dELS
chr1	12591300	12591649	EH38E2787301	dELS
chr1	12601285	12601579	EH38E0070245	dELS
chr1	12601970	12602304	EH38E2787321	dELS
chr1	12603773	12604036	EH38E2787323	dELS
chr1	12604175	12604331	EH38E2787324	dELS
chr1	12604343	12604690	EH38E1319910	dELS
chr1	12614837	12615011	EH38E2787333	dELS
chr1	12615201	12615508	EH38E3954855	dELS
chr1	12615582	12615929	EH38E2787335	dELS
chr1	12616019	12616354	EH38E2787336	dELS
chr1	12616472	12616717	EH38E1319928	pELS
chr1	12616804	12617030	EH38E2787337	pELS
chr1	12617040	12617386	EH38E2787338	pELS
chr1	12617548	12617884	EH38E3954856	pELS
chr1	12618008	12618194	EH38E3954857	PLS
chr1	12618229	12618569	EH38E1319933	PLS
chr1	12618748	12618970	EH38E1319934	pELS
chr1	12618996	12619345	EH38E2787341	PLS
chr1	12619490	12619803	EH38E2787342	pELS
chr1	12619911	12620168	EH38E2787343	pELS
chr1	12656209	12656373	EH38E2787367	dELS
chr1	12656450	12656625	EH38E2787368	dELS
chr1	12657311	12657479	EH38E2787369	dELS
chr1	12657556	12657903	EH38E2787370	dELS
chr1	12810699	12810872	EH38E2787414	dELS
chr1	12810888	12811204	EH38E2787415	dELS
chr1	13748532	13748704	EH38E2787597	pELS
chr1	13748812	13749056	EH38E3955014	pELS
chr1	13749126	13749475	EH38E3955015	PLS
chr1	13749539	13749878	EH38E2787601	pELS
chr1	13749887	13750088	EH38E2787602	pELS
chr1	14421660	14421975	EH38E2787852	pELS
chr1	14422208	14422476	EH38E2787853	dELS
chr1	14435337	14435528	EH38E2787855	dELS
chr1	14435558	14435900	EH38E2787856	dELS
chr1	14436242	14436411	EH38E1320641	dELS
chr1	14436631	14436981	EH38E3955186	dELS
chr1	14437010	14437348	EH38E2787857	dELS
chr1	14437364	14437570	EH38E2787858	dELS
chr1	14437574	14437924	EH38E1320644	dELS
chr1	14776468	14776719	EH38E2788014	pELS
chr1	14776753	14777091	EH38E2788015	pELS
chr1	14777636	14777970	EH38E2788016	PLS
chr1	14778176	14778520	EH38E2788017	pELS
chr1	14778778	14779125	EH38E2788018	pELS
chr1	14779257	14779517	EH38E1320904	pELS
chr1	14780007	14780224	EH38E2788020	dELS
chr1	14780338	14780688	EH38E1320907	dELS
chr1	14782874	14783068	EH38E2788021	dELS
chr1	14783192	14783529	EH38E2788022	dELS
chr1	14783591	14783895	EH38E2788023	dELS
chr1	14784060	14784405	EH38E2788024	dELS
chr1	14784744	14785016	EH38E1320911	dELS
chr1	14785216	14785517	EH38E2788025	dELS
chr1	14881991	14882341	EH38E1320975	dELS
chr1	14923955	14924304	EH38E2788101	PLS
chr1	14929352	14929508	EH38E2788111	pELS
chr1	14929514	14929840	EH38E2788112	pELS
chr1	14933869	14934050	EH38E2788117	dELS
chr1	14940016	14940305	EH38E1321042	dELS
chr1	14996166	14996515	EH38E2788176	dELS
chr1	14996711	14996956	EH38E1321101	dELS
chr1	15152419	15152768	EH38E2788302	PLS
chr1	15153496	15153846	EH38E1321222	PLS
chr1	15290384	15290729	EH38E2788448	dELS
chr1	15323050	15323349	EH38E2788465	dELS
chr1	15346007	15346164	EH38E2788489	dELS
chr1	15346396	15346723	EH38E1321429	dELS
chr1	15346767	15346917	EH38E2788490	dELS
chr1	15409347	15409697	EH38E2788547	PLS
chr1	15409739	15409989	EH38E2788548	PLS
chr1	15410064	15410276	EH38E2788549	pELS
chr1	15416047	15416281	EH38E2788562	dELS
chr1	15416290	15416476	EH38E2788563	dELS
chr1	15416599	15416818	EH38E2788564	dELS
chr1	15423286	15423618	EH38E2788574	dELS
chr1	15424212	15424478	EH38E2788576	dELS
chr1	15515068	15515273	EH38E1321610	dELS
chr1	15523169	15523514	EH38E1321616	pELS
chr1	15523618	15523964	EH38E1321617	pELS
chr1	15524041	15524271	EH38E2788677	PLS
chr1	15524316	15524636	EH38E2788678	PLS
chr1	15524808	15525137	EH38E2788679	pELS
chr1	15525237	15525521	EH38E2788680	pELS
chr1	15525550	15525715	EH38E2788681	pELS
chr1	15525718	15525919	EH38E2788682	pELS
chr1	15525925	15526087	EH38E2788683	pELS
chr1	15526091	15526354	EH38E2788684	pELS
chr1	15526543	15526893	EH38E2788685	PLS
chr1	15527031	15527204	EH38E3955551	pELS
chr1	15527251	15527461	EH38E1321627	pELS
chr1	15543320	15543506	EH38E2788691	pELS
chr1	15543641	15543990	EH38E2788692	pELS
chr1	15544097	15544384	EH38E1321637	dELS
chr1	15603475	15603816	EH38E2788726	PLS
chr1	15616825	15617030	EH38E2788734	pELS
chr1	15617246	15617596	EH38E2788735	PLS
chr1	15617608	15617806	EH38E2788736	pELS
chr1	15617857	15618179	EH38E1321687	pELS
chr1	15618316	15618639	EH38E2788737	pELS
chr1	15620167	15620517	EH38E1321692	dELS
chr1	15622828	15623054	EH38E2788739	dELS
chr1	15627575	15627921	EH38E2788747	dELS
chr1	15628037	15628385	EH38E1321712	dELS
chr1	15684167	15684514	EH38E2788781	PLS
chr1	15684727	15685074	EH38E2788783	pELS
chr1	15685101	15685284	EH38E2788784	pELS
chr1	15692373	15692639	EH38E2788791	dELS
chr1	15794722	15795072	EH38E3955596	dELS
chr1	15795136	15795476	EH38E1321871	dELS
chr1	15795499	15795789	EH38E3955597	dELS
chr1	15796470	15796693	EH38E3955599	dELS
chr1	15831962	15832263	EH38E2788940	dELS
chr1	15832493	15832742	EH38E2788941	dELS
chr1	15833071	15833343	EH38E2788943	dELS
chr1	15833346	15833649	EH38E2788944	dELS
chr1	15834339	15834689	EH38E1321910	dELS
chr1	15834823	15835159	EH38E2788946	dELS
chr1	15835400	15835554	EH38E1321912	dELS
chr1	15835799	15836148	EH38E2788947	dELS
chr1	15836238	15836389	EH38E2788948	dELS
chr1	15836786	15836941	EH38E2788950	dELS
chr1	15846638	15846957	EH38E2788958	pELS
chr1	15846998	15847346	EH38E2788959	pELS
chr1	15847468	15847818	EH38E2788960	PLS
chr1	15848140	15848351	EH38E2788961	PLS
chr1	15848468	15848672	EH38E2788962	pELS
chr1	15848736	15848897	EH38E2788963	pELS
chr1	15849062	15849233	EH38E2788964	pELS
chr1	15849322	15849672	EH38E1321933	pELS
chr1	15849801	15850006	EH38E2788965	pELS
chr1	15850014	15850324	EH38E1321935	dELS
chr1	15850482	15850755	EH38E2788966	dELS
chr1	15851282	15851607	EH38E2788968	dELS
chr1	15856918	15857265	EH38E2788972	dELS
chr1	15885723	15886049	EH38E2788989	dELS
chr1	15886283	15886633	EH38E2788990	dELS
chr1	15893255	15893578	EH38E2788997	dELS
chr1	15897826	15898137	EH38E2789003	dELS
chr1	15948962	15949118	EH38E1322008	dELS
chr1	15949127	15949463	EH38E1322009	dELS
chr1	15949610	15949958	EH38E2789049	dELS
chr1	15949974	15950189	EH38E2789050	dELS
chr1	15950817	15951167	EH38E2789052	dELS
chr1	15951315	15951575	EH38E2789053	dELS
chr1	15951719	15952060	EH38E1322016	dELS
chr1	15952301	15952511	EH38E1322017	dELS
chr1	15952520	15952687	EH38E2789054	dELS
chr1	15952771	15953119	EH38E2789055	dELS
chr1	15953340	15953580	EH38E2789056	dELS
chr1	15953638	15953936	EH38E1322021	dELS
chr1	15953966	15954185	EH38E1322022	dELS
chr1	15956275	15956519	EH38E1322024	dELS
chr1	15974876	15975116	EH38E2789075	pELS
chr1	15975358	15975559	EH38E2789076	pELS
chr1	15975601	15975834	EH38E2789077	pELS
chr1	15975870	15976220	EH38E2789078	PLS
chr1	15976464	15976685	EH38E2789079	pELS
chr1	15976764	15976965	EH38E2789080	pELS
chr1	16010127	16010440	EH38E1322066	dELS
chr1	16012348	16012674	EH38E2789106	dELS
chr1	16012698	16012925	EH38E2789107	dELS
chr1	16012951	16013251	EH38E1322071	dELS
chr1	16013272	16013496	EH38E2789108	dELS
chr1	16013578	16013811	EH38E2789109	dELS
chr1	16013924	16014088	EH38E2789110	dELS
chr1	16014119	16014312	EH38E1322074	dELS
chr1	16014355	16014574	EH38E1322075	dELS
chr1	16014726	16014971	EH38E2789111	dELS
chr1	16014982	16015219	EH38E2789112	dELS
chr1	16048488	16048830	EH38E2789161	PLS
chr1	16048855	16049037	EH38E2789162	PLS
chr1	16052843	16052996	EH38E2789166	dELS
chr1	16054101	16054451	EH38E1322107	dELS
chr1	16054547	16054803	EH38E3955689	dELS
chr1	16055640	16055978	EH38E2789167	dELS
chr1	16056104	16056450	EH38E2789168	dELS
chr1	16073469	16073806	EH38E2789195	PLS
chr1	16140878	16141221	EH38E1322192	dELS
chr1	16141284	16141515	EH38E2789283	dELS
chr1	16143563	16143782	EH38E2789286	dELS
chr1	16143858	16144118	EH38E2789287	dELS
chr1	16144213	16144417	EH38E1322198	dELS
chr1	16144581	16144928	EH38E3955738	dELS
chr1	16145137	16145483	EH38E2789290	dELS
chr1	16145592	16145938	EH38E2789291	dELS
chr1	16145963	16146294	EH38E2789292	dELS
chr1	16146312	16146660	EH38E2789293	dELS
chr1	16146704	16146866	EH38E2789294	dELS
chr1	16146877	16147180	EH38E1322206	dELS
chr1	16147377	16147571	EH38E2789295	dELS
chr1	16162173	16162348	EH38E2789323	dELS
chr1	16162367	16162710	EH38E2789324	dELS
chr1	16162723	16163073	EH38E3955755	dELS
chr1	16164261	16164609	EH38E1322239	dELS
chr1	16167387	16167679	EH38E2789326	dELS
chr1	16167744	16168093	EH38E2789327	dELS
chr1	16172001	16172162	EH38E2789333	dELS
chr1	16172278	16172567	EH38E1322252	dELS
chr1	16173166	16173474	EH38E2789334	dELS
chr1	16173546	16173894	EH38E2789335	dELS
